Xmm_RPC1,Ymm_RPC1,Q_RPC1,T_RPC1,EBtime_RPC1,Xmm_RPC2,Ymm_RPC2,Q_RPC2,T_RPC2,EBtime_RPC2,Xmm_RPC3,Ymm_RPC3,Q_RPC3,T_RPC3,EBtime_RPC3,Xmm_RPC4,Ymm_RPC4,Q_RPC4,T_RPC4,EBtime_RPC4
19.724235609945186,71.51905248100051,17.08959961,-59.93994141,739913.4602546296,,,,,,,,,,,,,,,
109.53172928180267,97.0545022065002,133.53100586,-65.043945315,739913.4602546296,,,,,,,,,,,,,,,
162.1626850063289,-69.4207912690002,241.09033203500002,-65.95214844,739913.4602546296,,,,,,,,,,,,,,,
22.741761888340516,111.80171874999998,170.90185547,-66.85791016,739913.4602546296,,,,,,,,,,,,,,,
228.48312432374695,47.6562750475005,45.93750000000001,-64.654052735,739913.4602546296,,,,,,,,,,,,,,,
130.29529270249225,-65.1153956345001,135.297851565,-60.190185545,739913.4602546296,,,,,,,,,,,,,,,
101.67811826502282,39.500766221499696,130.155273435,-65.658447265,739913.4602546296,,,,,,,,,,,,,,,
232.84611547942694,131.63623097550038,40.81616211,-58.481933595,739913.4602546296,,,,,,,,,,,,,,,
35.98245079527487,-71.59823216849979,141.06054688,-67.763671875,739913.4602546296,,,,,,,,,,,,,,,
170.4737356113858,-84.2174949904999,22.03930664,-58.300048825,739913.4602662037,,,,,,,,,,,,,,,
217.3053357538957,142.32548777449958,27.93359375,-61.099121095,739913.4602662037,,,,,,,,,,,,,,,
37.250826246489325,-31.365053077499493,21.049560545,-62.622802735,739913.4602662037,,,,,,,,,,,,,,,
66.66673870278389,-108.3672996779999,163.61376953,-61.30004883,739913.4602662037,,,,,,,,,,,,,,,
20.482104416747884,-88.3249408994996,169.56616211,-67.318847655,739913.4602662037,,,,,,,,,,,,,,,
34.87790754602311,73.0531590529999,68.78979491999999,-67.18725586,739913.4602662037,,,,,,,,,,,,,,,
118.37523198892805,-82.2874899809998,171.43408203,-67.890625,739913.4602777777,,,,,,,,,,,,,,,
54.730279539585716,111.80171874999998,98.48950195,-62.85351562,739913.4602777777,,,,,,,,,,,,,,,
138.09221217491594,-10.233974355999807,11.543945309999998,-61.97167969,739913.4602777777,,,,,,,,,,,,,,,
173.87462680923886,-102.1813862119996,16.588378905,-66.47216797,739913.4602777777,,,,,,,,,,,,,,,
98.43742864649508,97.0545022065002,18.709472655,-66.046386715,739913.4602777777,,,,,,,,,,,,,,,
149.85044311545983,-1.425234375000009,169.793701175,-63.04931641,739913.4602893519,,,,,,,,,,,,,,,
226.14957767911994,20.735180283999696,34.003173825,-66.37036133000001,739913.4602893519,,,,,,,,,,,,,,,
190.16022129760415,16.8751712785003,24.483154295,-66.54809570500001,739913.4602893519,,,,,,,,,,,,,,,
231.6260587973033,102.78513221600029,27.848144535000003,-62.6628418,739913.4602893519,,,,,,,,,,,,,,,
201.7757638592175,34.7400881440002,33.19873047,-64.140625,739913.4602893519,,,,,,,,,,,,,,,
14.507771698081344,-63.58128906249999,227.05737304500002,-69.658691405,739913.4602893519,,,,,,,,,,,,,,,
190.599769172262,40.6785647065002,154.337890625,-61.169921875,739913.4603009259,,,,,,,,,,,,,,,
33.4341551433607,27.42586438449938,175.893066405,-63.648193355000004,739913.4603009259,,,,,,,,,,,,,,,
101.56946362541953,32.5725430584993,28.182128910000003,-67.213134765,739913.4603009259,,,,,,,,,,,,,,,
202.31229840175249,85.5635496779999,42.606933595,-60.49633789,739913.4603009259,,,,,,,,,,,,,,,
14.4402765621208,114.67198216849978,76.150878905,-65.300292965,739913.4603009259,,,,,,,,,,,,,,,
216.3424484912986,-5.443602755499397,22.802734375,-68.196777345,739913.4603009259,,,,,,,,,,,,,,,
141.442000537862,45.78565404349979,211.34399413999998,-62.782226565,739913.4603009259,,,,,,,,,,,,,,,
211.1481979762129,-6.977709327499497,27.477539059999998,-68.396240235,739913.4603125,,,,,,,,,,,,,,,
150.9600211151767,-98.07394030300063,151.833496095,-65.07250977,739913.4603125,,,,,,,,,,,,,,,
100.7231533422778,-69.4702784470001,126.03515625,-68.0690918,739913.4603125,,,,,,,,,,,,,,,
116.11050790249993,31.5333102934998,207.10327148,-68.361816405,739913.460324074,,,,,,,,,,,,,,,
195.75088494034833,85.3656009660003,124.66503906000001,-59.88647461,739913.460324074,,,,,,,,,,,,,,,
167.94209130400446,-72.93439002849959,25.329345705,-59.264892575000005,739913.4603356482,,,,,,,,,,,,,,,
174.35867900285174,-50.9620262404999,132.45410156499997,-59.201904295,739913.4603356482,,,,,,,,,,,,,,,
129.96307436724197,-100.05343249050063,132.78515625,-59.824462894999996,739913.4603356482,,,,,,,,,,,,,,,
85.27545126701463,-76.89337440350029,139.30151367000002,-60.142333985,739913.4603356482,,,,,,,,,,,,,,,
